rec_id, culture, sex, date_of_birth, given_name, surname, blocking_number 
rec-418-dup-0, afr, m, , hadiyya, aromirre, 3
rec-2309-org,   afr, m, 19290207, amatei, shakpoke, 2
rec-746-org,   afr, f, 19580910, kuthakwakulu, reeve, 3
rec-497-org,   afr, f, 19751025, chicha, schoonwinkel, 9
rec-957-org,   afr, m, 19490419, afaghis, duvinhage, 0
rec-1418-org,   afr, f, 19860222, ifeanyichukwu, mayuni, 4
rec-2665-org,   afr, f, 19770422, pra, , 5
rec-2372-org,   afr, f, 19320816, ntombizod, nkhuwa, 5
rec-2099-org,   afr, f, 19670403, onani, akabueze, 0
rec-25-org,   afr, , 19371003, wakili, babalola, 5
rec-1921-org,   afr, f, 19421020, firdawsi, sianungu, 9
rec-1740-org,   afr, f, 19840401, osayiniwese, schoultz, 5
rec-2990-dup-0, afr, f, 19480225, sharlane, roup, 0
rec-259-org,   afr, f, 19101212, wasswa, monk, 6
rec-532-org,   afr, , 19781117, macharia, adande, 6
rec-542-dup-0, afr, m, 19619103, sentwali, daka, 4
rec-271-dup-0, afr, f, 19120417, chimaha, mukakachela, 6
rec-1805-org,   afr, f, 19870105, taiwo, , 6
rec-2319-org,   afr, , 19050414, ozoamaka, skead, 2
rec-1097-dup-0, afr, m, 19660225, ghaniy, goozen, 4
rec-1810-org,   afr, m, 19360710, habimana, rathfelder, 0
rec-2103-org,   afr, f, 19220525, mekondjo, badat, 9
rec-2963-dup-0, afr, f, 19930515, amur, kar , 2
rec-392-org,   afr, f, 19820612, oghenero, veronique, 9
rec-237-org,   afr, f, 19100327, amghar, halwindi, 8
rec-2302-dup-0, afr, f, 19640626, cherrise, fal l, 2
rec-1640-dup-0, afr, f, 19410218, lucal a, legesi, 6
rec-1854-dup-0, afr, , 19841024, athiamgo, maclaine, 0
rec-206-org,   afr, f, 19711007, tongo, ramasodi, 4
rec-1796-dup-0, afr, f, , hiemps al, elyak, 2
rec-2320-org,   afr, f, 19070329, kapera, oyarekhua, 6
rec-1381-org,   afr, f, 19910704, meqwran, lattey, 9
rec-1530-dup-0, afr, , 19060503, drifa, katurooe, 4
rec-135-dup-0, afr, f, 19930302, azmera, ntalas ha, 4
rec-2639-org,   afr, f, 19400527, raphida, zaza, 1
rec-1578-org,   afr, m, 19831211, nkandinshuti, bironze, 6
rec-778-org,   afr, f, 19020303, nakawa, tulleken, 2
rec-146-org,   afr, m, 19421102, alhaadi, temile, 0
rec-2728-org,   afr, f, 19160729, ewansika, aziga, 0
rec-1909-dup-0, afr, f, 19950520, zamoyoni, mbmobo, 1
rec-2151-dup-0, afr, , 19490816, itumeltng, aucho, 9
rec-2292-org,   afr, f, 19130225, ermias, atayi, 7
rec-121-dup-0, afr, f, , malmou d, futter, 2
rec-705-dup-0, afr, f, 19471217, chukwuka, amozou, 1
rec-2168-dup-0, afr, , 19651212, ibulaim, kiunr, 6
rec-2941-dup-0, afr, m, 19280210, okudo, , 5
rec-1699-org,   afr, m, 19900214, leabua, iwelumo, 7
rec-2931-org,   afr, , 19331008, aondohimba, slee, 4
rec-2733-org,   afr, f, 19180324, meksa, style, 6
rec-1920-org,   afr, , , kyan, tembwe, 8
rec-2818-dup-0, afr, , 19120727, che if, tolken, 2
rec-1946-dup-0, afr, f, 19031120, mudira, sloan, 0
rec-1111-org,   afr, f, , olanrewaju, naidu, 7
rec-2913-dup-0, afr, f, 19601221, zenan, lebarrow, 0
rec-1154-org,   afr, , 19600216, kagunda, parkin, 9
rec-2771-org,   afr, f, 19480616, maneno, durbin, 7
rec-1669-org,   afr, m, 19491209, kwaate, elechi, 1
rec-1048-dup-0, afr, f, , shawndah, usher, 3
rec-1090-org,   afr, m, 19701106, dlonn, chisuta, 7
rec-579-org,   afr, f, 19140611, shami, colaco, 8
rec-884-org,   afr, f, 19320221, mzee, canteloe, 8
rec-1954-org,   afr, f, , fahari, ghai, 5
rec-1839-org,   afr, f, 19630605, mawapanga, araptany, 1
rec-101-org,   afr, f, 19120627, jideofor, mattinson, 4
rec-1436-org,   afr, , 19000625, tacfarinas, ibyara, 0
rec-1325-dup-0, afr, m, 19260223, shawnell, kiberu, 1
rec-300-org,   afr, , , nabdalsa, shonubi, 5
rec-1757-dup-0, afr, f, 19000422, sifunza, duhnean, 8
rec-2673-dup-0, afr, f, 19831205, laniece, mabuz , 7
rec-324-org,   afr, , 19730621, yunedo, rathbun, 5
rec-1400-dup-0, afr, , , tamrujt, mamoepa, 4
rec-2902-org,   afr, f, 19021123, olamodi, kaande, 5
rec-1834-org,   afr, m, 19910311, dumisha, munkombwe, 2
rec-300-dup-0, afr, , , nabdalsta, shonubi, 5
rec-2870-org,   afr, f, 19470720, ifesinachi, katumwa, 5
rec-363-org,   afr, f, 19520611, mirembe, wasserman, 4
rec-428-org,   afr, f, 19940110, omoro, priem, 3
rec-950-org,   afr, f, 19890329, sebtuu, mugenga, 9
rec-2233-org,   afr, f, 19221208, selam, chomanika, 2
rec-833-dup-0, afr, f, 19530620, munanire, nsu zu, 2
rec-325-dup-0, afr, f, 19780901, nwof a, said, 7
rec-2759-org,   afr, m, , mwamini, anamela, 5
rec-2475-org,   afr, f, 19010420, onuchukwu, tidbury, 3
rec-254-org,   afr, f, 19750829, makeba, mukuma, 0
rec-1266-dup-0, afr, f, 19861230, alemayehu, kadantamalundu, 3
rec-1572-dup-0, afr, f, 19251202, woyinejh, , 9
rec-2651-org,   afr, , 19311002, nontle, poss, 9
rec-209-org,   afr, m, 19450629, ogechikam, shuaib, 8
rec-2022-org,   afr, f, 19140406, ziwa, katantamalundu, 1
rec-2591-org,   afr, , 19710424, nikusubila, , 1
rec-1790-org,   afr, m, , tsadik, gebremariam, 9
rec-252-org,   afr, , 19310826, ezeudu, singleton, 7
rec-906-org,   afr, , 19400116, abudakar, asumnu, 1
rec-421-dup-0, afr, , 19530412, jadikifu, ezeonu, 1
rec-2686-dup-0, afr, f, 19070905, zabali, veneel, 1
rec-1383-org,   afr, m, 19980901, kesia, little, 2
rec-2469-org,   afr, f, 19560626, mpilo, peachey, 0
rec-2510-org,   afr, f, , nsia, mengiste, 0
rec-2378-org,   afr, m, 19960426, chiedza, greentree, 8
rec-1399-org,   afr, f, 19851115, gyasi, , 4
rec-142-org,   afr, m, , nun, ssenjovu, 1
rec-18-dup-0, afr, f, 19080723, nin , busoga, 1
rec-38-org,   afr, , , nafuma, hartogh, 4
rec-559-dup-0, afr, g, 19910805, asha, godday, 1
rec-302-dup-0, afr, m, , yaghmurasen, store, 0
rec-602-dup-0, afr, f, 19061121, mbagun, itola, 9
rec-150-org,   afr, f, 19870110, zikoranaudodimma, katukula, 0
rec-1446-dup-0, afr, f, 19650718, kufere, mstekwa, 0
rec-2333-dup-0, afr, f, 19840924, absah, mosha, 8
rec-2304-org,   afr, f, 19530909, tazdayt, parrymore, 1
rec-159-org,   afr, m, 19380828, nosakhere, mmoh, 6
rec-2739-org,   afr, m, 19480306, hakizimana, winterbach, 2
rec-2839-dup-0, afr, f, 19580425, amatso, peaahsall, 9
rec-58-org,   afr, m, 19520311, boraafya, saleh, 2
rec-1907-dup-0, afr, , 19880121, shiba, muligan, 6
rec-1886-dup-0, afr, m, 19890507, kaliva, colaco, 6
rec-580-org,   afr, m, 19210611, goatsemodime, murugu, 9
rec-2465-org,   afr, f, , muhend, samuels, 1
rec-2910-dup-0, afr, f, 19010329, mekonen, kib r, 6
rec-717-org,   afr, , 19960128, chikwendu, rosevear, 4
rec-2801-dup-0, afr, m, 19140201, nsideka, zweig, 9
rec-2931-dup-0, afr, , 19331008, aondohjmba, slee, 4
rec-2060-org,   afr, f, 19470209, menelik, taljaardt, 6
rec-2845-org,   afr, f, 19950924, hasnaa, viktor, 4
rec-2756-org,   afr, f, , lolovivi, ledama, 1
rec-945-dup-0, afr, f, 19730716, woyinesh, simuoambo, 9
rec-2840-org,   afr, , 19360505, achen, gadanya, 0
rec-257-dup-0, afr, f, 19401120, olajuan, ambugu, 2
rec-2214-org,   afr, f, 19100213, amanishakhete, straus, 0
rec-2605-org,   afr, m, 19191206, owoduni, chiumia, 9
rec-369-org,   afr, , 19660128, ituri, human, 5
rec-1503-org,   afr, f, , kwemto, fatai, 2
rec-2719-org,   afr, , 19510729, belakane, loret, 7
rec-2030-org,   afr, f, 19810523, titilayo, morgenthal, 2
rec-2858-org,   afr, f, 19670522, mwema, bancha, 2
rec-2530-org,   afr, f, 19150916, moktar, lushina, 3
rec-2745-org,   afr, f, 19020108, wanyonyi, jepleting, 0
rec-1554-org,   afr, f, 19950308, murimi, galloway, 1
rec-31-org,   afr, , 19501104, kamau, plage, 5
rec-2689-dup-0, afr, f, 19130033, jama, noeth, 9
rec-261-org,   afr, f, 19420621, osinachi, bakeberg, 1
rec-166-dup-0, afr, m, 19171002, wari , mwanahamuntu, 9
rec-2938-org,   afr, f, 19371019, tekeyah, langenhoven, 3
rec-2905-dup-0, afr, f, 19900707, aminifu, arapt ny, 3
rec-1813-org,   afr, m, 19791020, ezigbo, rawal, 0
rec-1511-org,   afr, f, 19881102, anulka, duplooy, 8
rec-168-org,   afr, f, 19610528, muskuda, akiror, 4
rec-2911-org,   afr, , 19190331, zamzam, kpodar, 7
rec-235-org,   afr, f, 19040229, sekpuluchi, ebuya, 2
rec-1227-org,   afr, m, 19830909, ankoma, hassen, 1
rec-2335-org,   afr, f, 19310604, funsan, ararume, 1
rec-2374-dup-0, afr, , 19410206, mutara, sunguty, 1
rec-1419-org,   afr, f, 19111213, , baingana, 1
rec-232-org,   afr, f, 19070127, uryaghel, adegbite, 0
rec-882-org,   afr, m, , urdighis, deres, 8
rec-847-dup-0, afr, , 19720816, ukamaka, vreu, 7
rec-768-org,   afr, f, 19931011, toola, , 1
rec-1702-org,   afr, f, 19131117, chioh, kuys, 1
rec-913-dup-0, afr, f, 19520226, ducka, akinlade, 0
rec-446-dup-0, afr, f, 19970927, kaleabh, drodsky, 4
rec-190-dup-0, afr, f, 19220803, seme ni, simwala, 9
rec-2171-org,   afr, f, 19530910, achen, edet, 0
rec-1192-org,   afr, f, 19680923, scybale, albertyn, 0
rec-331-org,   afr, f, 19730614, oladele, ideye, 5
rec-2552-dup-0, afr, f, 19690907, adeola, nikol, 6
rec-2274-org,   afr, f, 19170818, uqessun, syse, 9
rec-2729-dup-0, afr, f, 19530409, ihechukwu, jeple ting, 4
rec-670-org,   afr, f, 19770530, onyinye, alemu, 8
rec-1529-org,   afr, f, 19890503, omitowade, ekpuk, 6
rec-183-org,   afr, f, 19030805, tamrat, foxley, 2
rec-2318-dup-0, afr, f, 19540928, am rus, siabasiye, 7
rec-588-org,   afr, , 19060301, diara, ahman, 1
rec-890-dup-0, afr, f, 19880813, zik e, monu, 3
rec-2738-org,   afr, f, , boniswa, horn, 6
rec-89-org,   afr, , 19390802, echerem, kichenbrand, 7
rec-2702-org,   afr, f, , yerodin, kersop, 3
rec-472-org,   afr, m, 19310414, kheri, sparrow, 6
rec-471-org,   afr, f, , kakra, akika, 0
rec-1067-org,   afr, , 19770916, shakarah, laidler, 8
rec-918-org,   afr, f, 19820203, ibezimako, emmanual, 5
rec-1949-dup-0, afr, , 19900511, adili, chsse, 5
rec-2203-dup-0, afr, f, 19320205, ason , aniche, 5
rec-1373-org,   afr, f, 19870309, onwuamaegbu, mulcahy, 7
rec-2516-org,   afr, f, 19701028, wagaye, wedge, 1
rec-1211-dup-0, afr, , 19830421, taliki, poo , 3
rec-334-org,   afr, f, 19290730, oladele, shaban, 4
rec-1887-org,   afr, f, 19350710, dalycia, garba, 2
rec-1761-dup-0, afr, , 19170426, nzinka, loxton, 4
rec-1827-dup-0, afr, m, 198q0404, fulani, milanzi, 1
rec-2854-org,   afr, m, 19760224, udo, ayeko, 2
rec-1291-org,   afr, f, 19400721, asong, gibson, 0
rec-2557-org,   afr, f, 19421002, yoofi, jufar, 6
rec-1215-dup-0, afr, f, 19451121, fahari, ekirink, 2
rec-2484-dup-0, afr, , 19830904, rija l, katatumba, 4
rec-1244-dup-0, afr, m, 19890106, nasils, horak, 4
rec-85-org,   afr, , , sarabi, pienaar, 7
rec-1172-org,   afr, f, 19770624, femi, peake, 2
rec-1445-org,   afr, f, 19080410, nwakego, style, 6
rec-1567-dup-0, afr, f, 1969 404, kuliraga, gane, 0
rec-1493-org,   afr, m, 19160215, chanya, bogale, 9
rec-1367-org,   afr, , 19280519, laphonso, mangochi, 5
rec-2377-dup-0, afr, , 19580817, ooz, karegeya, 0
rec-835-org,   afr, f, 19420821, enu, wolhuter, 7
rec-2379-org,   afr, f, 19051106, nakisisa, dixon, 4
rec-684-dup-0, afr, , 19340320, moge s, akumu, 4
rec-1610-org,   afr, , 19820310, ngoli, lemba, 1
rec-2305-org,   afr, f, 19181004, mchawi, kibowen, 2
rec-92-org,   afr, , 19951217, amarachi, kanu, 9
rec-2431-dup-0, afr, f, 19880528, orji, numpa, 1
rec-2216-dup-0, afr, f, 19101118, nangwala, muloki, 5
rec-1878-dup-0, afr, f, 19520526, kambinachi, ekwero, 4
rec-1874-dup-0, afr, , 1951 209, timmi, haai, 8
rec-1095-dup-0, afr, f, 19011224, y0rko, denicker, 9
rec-1299-org,   afr, m, 19600203, labaan, kinuthia, 1
rec-2778-org,   afr, , 19201123, chinyelu, ojokolo, 9
rec-2151-org,   afr, , 19490816, itumeleng, aucho, 9
rec-314-dup-0, afr, f, 19990 827, hasina, talel, 9
rec-2601-org,   afr, m, 19460201, awal, mwesigye, 9
rec-2940-dup-0, afr, f, 19550630, lebexi, kaigwa, 0
rec-1183-org,   afr, m, 19870909, nkemdirim, pethers, 2
rec-1756-org,   afr, m, , kaula, odiah, 4
rec-344-org,   afr, f, 19011003, aziza, milanzi, 3
rec-2164-org,   afr, f, 19500930, rauf, abaye, 3
rec-2373-dup-0, afr, m, 19100802, suhuvba, bazira, 3
rec-2084-dup-0, afr, f, 19610114, , ema o, 8
rec-2086-org,   afr, , , tabia, ndulo, 5
rec-1447-dup-0, afr, f, 19651022, ogo, ide en, 8
rec-586-org,   afr, f, , okechuku, tsehai, 8
rec-428-dup-0, afr, f, 19940110, omoro, prie m, 3
rec-2531-org,   afr, f, 19910710, ephigenia, sibanyama, 2
rec-480-dup-0, afr, f, , ogeci, pichen, 3
rec-1305-org,   afr, , 19930509, rijaal, msokera, 6
rec-1186-org,   afr, f, , fannah, ngubase, 4
rec-1938-org,   afr, f, 19880816, onwughara, maggott, 2
rec-1865-org,   afr, , 19380723, abina, chileshe, 1
rec-211-dup-0, afr, , , meseret, forsyt , 2
rec-1859-org,   afr, f, 19441220, mosimane, matembe, 5
rec-1599-org,   afr, f, 19730311, nnenaya, aniche, 4
rec-854-org,   afr, f, 19440512, akinyi, letlake, 6
rec-493-org,   afr, f, 19610127, akwasiba, nyambane, 8
rec-1629-org,   afr, , 19990531, wangondu, jost, 9
rec-1173-dup-0, afr, f, 19760514, hamelmal, muru gi, 1
rec-2028-dup-0, afr, f, 19640301, tazda t, holmgren, 2
rec-1678-dup-0, afr, f, 19210720, thema, mbi re, 3
rec-2337-org,   afr, f, 19620622, dambudzo, ivey, 5
rec-1697-dup-0, afr, , 19360110, munduf ki, winogrodsky, 1
rec-1784-org,   afr, , 19571001, sybrell, akallo, 0
rec-2576-org,   afr, f, 19910915, shamir, saitot, 6
rec-1338-org,   afr, f, 19990329, chinue, tloome, 0
rec-638-dup-0, afr, m, 19991013, elezbaan, adenihun, 5
rec-1458-org,   afr, f, 19700903, sekayi, deklerk, 2
rec-1912-org,   afr, , 19271126, onyii, metito, 4
rec-2751-org,   afr, f, 19230427, chumachienda, levey, 0
rec-1879-dup-0, afr, f, 19911229, tamwka, ngandu, 2
rec-1738-org,   afr, , 19100630, oranmiyan, serumaga, 6
rec-2034-dup-0, afr, f, 19250903, onyelrulu, vrey, 5
rec-2145-dup-0, afr, f, 19430202, tim , justus, 9
rec-2593-dup-0, afr, f, 19410615, has na, wakefield, 1
rec-2171-dup-0, afr, f, 19530910, achen, ede t, 0
rec-1181-dup-0, afr, , 19770917, kassinta, , 0
rec-216-org,   afr, f, , tsjakari, locke, 8
rec-1072-org,   afr, m, 19070505, berhan, feghabo, 5
rec-953-org,   afr, f, 19930411, uzima, raboroko, 7
rec-1638-org,   afr, f, 19390614, kasinda, pitchers, 4
rec-2503-dup-0, afr, f, 19421004, mbui, ililpnga, 7
rec-2950-org,   afr, f, 19670710, tapiwa, ogundipe, 2
rec-2441-dup-0, afr, f, 19781224, khatibu, kabonko, 9
rec-2909-org,   afr, f, 19791202, jhirmel, stewart, 9
rec-461-org,   afr, , 19220621, abebja, kisulu, 5
rec-702-org,   afr, , 19821219, mvita, mutu, 5
rec-1218-dup-0, afr, f, 19650914, jaali, vriday, 6
rec-1629-dup-0, afr, , 19990531, wangontu, jost, 9
rec-152-org,   afr, f, 19761207, kwaboi, , 8
rec-2056-dup-0, afr, f, 19230519, nyira moho, ibok, 0
rec-1157-org,   afr, m, , mennac, witten, 8
rec-256-dup-0, afr, f, 19500218, diop, kaimenyy, 6
rec-961-dup-0, afr, f, 19400790, kaleab, oluwafemi, 9
rec-859-dup-0, afr, , 19231114, thandiswa, matonsel, 7
rec-417-dup-0, afr, f, 19031229, ntermeezi, darge, 1
rec-257-org,   afr, f, 19401120, olajuan, wambugu, 2
rec-2562-org,   afr, , 19480517, muhamadi, dadoo, 3
rec-101-dup-0, afr, f, 19120627, jideofor, matyinson, 4
rec-346-org,   afr, f, 19820720, mahari, dedekind, 3
rec-2102-org,   afr, f, 19120521, amalei, wheeler, 1
rec-2761-org,   afr, f, 19171227, abeni, kivuva, 3
rec-796-org,   afr, m, 19260322, ricielle, moopeloa, 5
rec-2685-org,   afr, f, , nabdalsa, perks, 9
rec-1994-org,   afr, f, 19290617, aspar, mukelebai, 0
rec-606-org,   afr, f, 19381004, moraa, khumalo, 0
rec-2179-org,   afr, f, 19061017, alitash, snijman, 9
rec-2352-dup-0, afr, , 19001020, amoko r, auma, 8
rec-1219-org,   afr, f, 19820521, beza, , 5
rec-1940-org,   afr, f, 19320425, onyii, ghaffur, 1
rec-1029-org,   afr, m, 19170521, nkpume, mbonye, 9
rec-943-org,   afr, f, 19450518, dumetochukwu, nicolson, 9
rec-1439-dup-0, afr, f, 19350726, woyi esh, masade, 2
rec-2534-dup-0, afr, , 19900618, olatolcunb, plaatjies, 8
rec-1123-org,   afr, , 19670722, zahran, graham, 9
rec-383-dup-0, afr, f, 19960130, nzingha, dale , 7
rec-1849-org,   afr, , 19000209, aboulaye, aniakor, 4
rec-0-dup-0, afr, f, 19530608, itembe, weterell, 1
rec-2883-org,   afr, f, 19520829, tamrust, mogaka, 1
rec-2198-dup-0, afr, f, 19170912, oraevo, korck, 0
rec-2396-org,   afr, , 19950930, mwanyisa, azutambata, 5
rec-1662-org,   afr, m, 19901004, keeziah, aliker, 1
rec-2002-org,   afr, f, 19820303, onyema, bola, 0
rec-2800-org,   afr, f, 19190311, goukouni, ross, 9
rec-2892-org,   afr, f, 19311109, ayoluwa, ghebreyesus, 2
rec-1405-dup-0, afr, f, 19290411, minenhlr, gallant, 0
rec-1951-org,   afr, m, 19820506, nwora, tuston, 2
rec-2427-dup-0, afr, , 19410828, bakiwe, symington, 3
rec-1163-dup-0, afr, f, 193809 3, kwaboi, nordje, 1
rec-2066-dup-0, afr, f, 19780302, jam ah, malangeni, 0
rec-2664-org,   afr, m, 19650421, jioke, adane, 7
rec-735-org,   afr, , 19961031, ghaniy, mbilu, 7
rec-2872-dup-0, afr, , 19260820, ayaba, wasley, 6
rec-361-org,   afr, f, 19350117, marii, wetangula, 3
rec-643-org,   afr, f, 19840128, ridhaa, igun, 9
rec-1917-org,   afr, , 19610705, fathi, kachimba, 7
rec-1916-dup-0, afr, f, 19990108, kandia, adomis, 5
rec-1008-org,   afr, f, 19280627, kya, williamson, 8
rec-407-org,   afr, f, 19620727, miano, malupande, 1
rec-2709-dup-0, afr, f, 19131202, , lesar, 2
rec-1407-dup-0, afr, m, 19920702, zoubeir, zinga i, 1
rec-1869-dup-0, afr, f, 19571105, kifunji, aitcken, 0
rec-2536-org,   afr, f, 19900125, aggur, bands, 7
rec-479-dup-0, afr, f, 19781126, bultozsa, burna, 4
rec-1231-org,   afr, f, 19791003, ato, rice, 4
rec-185-org,   afr, f, 19481012, ige, usman, 7
rec-2439-org,   afr, m, 19860930, obuya, hanambe, 5
rec-620-org,   afr, , 19680607, oluniide, ingel, 2
rec-2577-org,   afr, f, 19120508, nyarai, toughey, 8
rec-1916-org,   afr, f, 19990108, kandia, adonis, 5
rec-2131-dup-0, afr, f, 19790329, lolovivi, iqba l, 6
rec-483-org,   afr, f, 19420926, nwagboso, dadswell, 2
rec-828-org,   afr, m, 19750928, osondu, manji, 0
rec-321-org,   afr, f, 19081213, ezelagbo, kapkobi, 4
rec-1349-org,   afr, m, 19840126, balondemu, stark, 0
rec-190-org,   afr, f, 19220803, semeni, simwala, 9
rec-975-org,   afr, m, 19960712, fuvi, schlebush, 3
rec-589-dup-0, afr, f, 19971216, sal ehe, chinasa, 4
rec-15-dup-0, afr, , 19321106, ogech kam, arusei, 6
rec-809-org,   afr, f, 19701109, onyekachukwu, gaya, 0
rec-1406-dup-0, afr, f, 19740909, nasiche, lokerij, 6
rec-35-dup-0, afr, f, , ud eme, simeon, 4
rec-1062-dup-0, afr, f, 19271221, imomot mi, kuijpers, 5
rec-1773-org,   afr, m, 19980719, babina, ohadugha, 5
rec-764-org,   afr, f, 19350315, yamarshet, sikatana, 1
rec-2933-org,   afr, f, 19560817, tafui, truscott, 8
rec-997-org,   afr, f, 19480729, adannaya, barlow, 5
rec-1080-dup-0, afr, f, 19120921, iheoma, lambece, 5
rec-95-org,   afr, f, 19360311, chiemezie, olunloyo, 2
rec-495-org,   afr, f, 19810205, fariji, wilhelm, 9
rec-1804-dup-0, afr, f, 19440615, terema, aku, 7
rec-2784-dup-0, afr, m, 19531018, amarurena, lcapatsa, 1
rec-229-dup-0, afr, f, 19330704, sakyrah, luke, 9
rec-2926-dup-0, afr, , 19700510, mehari, , 6
rec-1133-dup-0, afr, m, 19450609, shuruku, pearton, 9
rec-2679-org,   afr, , 19470913, malaki, jelagat, 3
rec-584-dup-0, afr, f, 19000929, rab0do, mahri, 0
rec-1749-dup-0, afr, f, , vondla, egziabher, 3
rec-2911-dup-0, afr, , 19190331, zamzam, ckpodar, 7
rec-1261-org,   afr, f, 19431125, vianna, kashinosha, 3
rec-2837-dup-0, afr, , 19700106, bahari, wer, 7
rec-2654-org,   afr, f, 19160114, lamptey, khalwale, 2
rec-2890-org,   afr, , 19030822, xolelwa, defar, 1
rec-1160-org,   afr, f, 19841227, wub, everson, 1
rec-1119-org,   afr, f, 19041013, andongwisye, mwaura, 7
rec-825-org,   afr, f, 19640121, thulile, ngakame, 7
rec-2766-org,   afr, f, 19910113, chibueze, kalizibwe, 6
rec-2122-dup-0, afr, f, 19950118, urunw , gafney, 1
rec-509-org,   afr, f, 19330506, zoputan, lule, 9
rec-2747-org,   afr, f, 19050810, odhiambo, maytham, 9
rec-1044-dup-0, afr, f, 19760 20, omoro, qualtrough, 1
rec-1000-dup-0, afr, f, 19490304, wrins, obasanho, 9
rec-861-dup-0, afr, f, 19601102, aspaah, shumye, 0
rec-2616-org,   afr, f, 19161018, hasina, mirii, 3
rec-178-dup-0, afr, f, 19781218, kalu a, scheidat, 6
rec-1262-dup-0, afr, m, , hastsiba, mqhayi, 9
rec-2268-org,   afr, f, 19190609, ayub, feiney, 7
rec-949-dup-0, afr, f, 19041019, zabeta, jelagat, 1
rec-564-dup-0, afr, f, 19581218, mbi u, ngobeni, 8
rec-1875-org,   afr, f, 19471103, naki, urbano, 6
rec-1639-dup-0, afr, f, 19100128, nsonowa, njong we, 2
rec-2894-dup-0, afr, f, 19360110, motlatsi, shin ano, 1
rec-1598-org,   afr, , 19860307, mbakondja, stevenson, 2
rec-687-org,   afr, f, 19470101, kanika, wangila, 3
rec-709-org,   afr, f, , mikaili, hachimwaya, 9
rec-2157-dup-0, afr, f, 19640506, haibz, esuene, 1
rec-586-dup-0, afr, f, , okechuku, t5ehai, 8
rec-2659-dup-0, afr, m, 19841224, laroy, , 6
rec-1236-org,   afr, , 19820505, spearwarrior, goshu, 3
rec-2168-org,   afr, , 19651212, ibulaim, kiuna, 6
rec-1178-dup-0, afr, f, 19300818, ejiro, rennei, 1
rec-1708-org,   afr, m, 19360719, nhlanhla, ngwogu, 3
rec-1719-org,   afr, f, 19330608, omwancha, wakiihuri, 5
rec-2491-dup-0, afr, , 19610702, sipax, mkamanga, 4
rec-2195-dup-0, afr, m, 19180609, okonkw o, abale, 9
rec-2064-dup-0, afr, f, 19960102, tuponil, govender, 1
rec-604-org,   afr, f, , jalani, sumgong, 5
rec-1251-dup-0, afr, f, 19200902, gugulethu, ayerzt, 6
rec-563-dup-0, afr, , 19040703, muyaka, sdeinberg, 7
rec-2655-org,   afr, , 19070902, , feleke, 0
rec-2270-org,   afr, f, 19730824, chiwocha, aghahowa, 6
rec-413-dup-0, afr, f, 19310115, loagindawo, martus, 9
rec-623-dup-0, afr, f, 19060923, achen, poggen oel, 2
rec-2317-dup-0, afr, , 19040107, ahmadou, murnga, 9
rec-1281-org,   afr, m, 19321023, manica, oguguo, 6
rec-797-dup-0, afr, , 19980220, w a, ndiku, 0
rec-2458-dup-0, afr, f, 19850118, obian uju, maughan, 3
rec-1625-org,   afr, m, 19600508, afify, puta, 7
rec-2288-dup-0, afr, f, 19330918, , mun n, 1
rec-894-dup-0, afr, f, 192407 7, gemeda, musa, 1
rec-1121-org,   afr, , 19981022, fikrce, strachan, 1
rec-1850-org,   afr, f, 19171214, tesema, gada, 9
rec-1118-org,   afr, f, , ayelech, hachendo, 9
rec-2395-dup-0, afr, f, 19480Z02, boakye, mumba, 3
rec-1778-dup-0, afr, , 19640904, ekva, flannery, 6
rec-2033-org,   afr, f, 19320220, eskinder, kamade, 0
rec-2874-dup-0, afr, f, 19010508, nonce ba, harmse, 9
rec-1383-dup-0, afr, m, 19980901, kesi , little, 2
rec-1720-org,   afr, f, 19520822, nonzenzel, lord, 6
rec-1569-dup-0, afr, f, 19380406, kambinachi, hal l, 0
rec-1426-org,   afr, f, 19150803, oladunni, kapkobi, 3
rec-1360-dup-0, afr, f, 19151227, chinwenma, chaito itz, 0
rec-2390-org,   afr, f, , kassa, pearce, 9
rec-628-org,   afr, , 19340516, obianuju, sparrow, 2
rec-2476-org,   afr, f, 19050321, mtundu, birdi, 6
rec-35-org,   afr, f, , udeme, simeon, 4
rec-2230-org,   afr, f, 19050116, , chinjila, 9
rec-999-dup-0, afr, m, 19170107, mgbonkwo, drum er, 4
rec-2455-dup-0, afr, m, 19311116, kijany, michael, 8
rec-1889-dup-0, afr, f, 19270220, en , mwiru, 7
rec-2066-org,   afr, f, 19780302, jamyah, malangeni, 0
rec-2924-org,   afr, , 19041120, fumnanya, geerling, 7
rec-173-dup-0, afr, f, 19280113, chilemna, agboyi, 0
rec-2400-dup-0, afr, m, , ka eko, nyambane, 4
rec-171-dup-0, afr, f, 19210421, ok , euifowoju, 1
rec-2657-dup-0, afr, f, , jetedish, michler, 7
rec-1520-dup-0, afr, f, 19151208, amoke, ngingo, 8
rec-2956-org,   afr, m, 19750926, migozo, wedge, 5
rec-2882-dup-0, afr, m, 197 0725, mwanahawa, haroyu, 6
rec-1307-org,   afr, m, 19540203, erisa, singhal, 3
rec-175-dup-0, afr, f, 19080816, aishatu, muti da, 9
rec-1351-dup-0, afr, f, 19340922, nabdalsa, amuekpe, 2
rec-1490-org,   afr, , 19300526, salama, wachira, 9
rec-194-org,   afr, m, 19591222, idogbe, wandrag, 6
rec-499-org,   afr, , 19440204, kidawa, ibeto, 4
