rec_id, culture, sex, date_of_birth, given_name, surname, blocking_number 
rec-997-dup-0, afr, f, 19440504, kwasausya, mmbikiwe, 2
rec-2452-dup-0, afr, n, 19100320, moustafa, mey, 1
rec-226-org,   afr, f, , beza, kingara, 3
rec-843-org,   afr, f, 19860605, muugi, hartog, 3
rec-2482-org,   afr, f, , olatunde, shonibare, 6
rec-2403-org,   afr, f, 19620907, abosede, mwalula, 9
rec-2272-org,   afr, f, 19481106, mubaadar, musondela, 6
rec-78-dup-0, afr, , 19830822, oluwafemi, addinal, 5
rec-19-org,   afr, f, 19421125, mwanyisa, mahri, 4
rec-2497-dup-0, afr, f, 19881028, belay, akelgo, 0
rec-3197-dup-0, afr, f, , , chemw no, 6
rec-893-org,   afr, f, 19821027, aminia, achermann, 0
rec-35-org,   afr, , 19780918, adergazoz, obanor, 0
rec-188-org,   afr, f, 19260727, himourana, sinkala, 7
rec-1603-org,   afr, f, 19901214, ruhinda, tarry, 7
rec-1946-org,   afr, f, 19630215, yaoda, wandaba, 2
rec-2972-org,   afr, f, 19951106, makhanda, wangila, 8
rec-3614-org,   afr, f, 19980902, kanjuchi, komani, 8
rec-232-dup-0, afr, , 19730721, mwenye, thom on, 0
rec-3995-org,   afr, , 19161025, igider, amimo, 8
rec-1458-dup-0, afr, f, 19080314, rujsom, kagwanja, 7
rec-1298-org,   afr, m, 19750801, athiambo, turvey, 0
rec-3015-dup-0, afr, , 19840105, obianuju, kuun, 0
rec-1084-dup-0, afr, f, 19850409, idowu, donk r, 1
rec-2046-dup-0, afr, f, 19021002, dofi, sil eya, 0
rec-2240-org,   afr, f, 19790126, muthomi, mavuso, 4
rec-2478-org,   afr, f, 19670722, rapuluchu, onyekachi, 1
rec-1693-dup-0, afr, f, 1987 411, ogechukwukama, robson, 9
rec-1734-org,   afr, f, , nanji, waiyaki, 5
rec-506-org,   afr, f, 19930422, persinna, rathbun, 9
rec-3610-org,   afr, , 19620126, ndiaye, njobe, 5
rec-287-dup-0, afr, f, 19190104, oko ro, demisse, 7
rec-586-org,   afr, , , mundhir, kanyenda, 3
rec-857-org,   afr, m, , tichaona, chama, 1
rec-1682-org,   afr, f, 19010523, tobechukwu, saaiman, 3
rec-1452-org,   afr, f, 19320809, mandla, , 5
rec-2047-dup-0, afr, f, 19750619, hissen, emafo, 8
rec-209-org,   afr, m, 19230825, kenbede, , 5
rec-1844-dup-0, afr, f, 19890707, chic a, ramahanoe, 1
rec-1279-org,   afr, m, 19760401, offin, kolane, 2
rec-2257-org,   afr, f, , firmus, kioni, 3
rec-1024-dup-0, afr, f, 19411002, chimwsla, lyle, 3
rec-3607-org,   afr, f, 19040329, dumeto, anyora, 2
rec-2927-dup-0, afr, f, 19360724, muka, majoos, 4
rec-3814-org,   afr, f, 19160909, malek, ngobeni, 4
rec-91-org,   afr, f, 19270421, kagale, phillips, 8
rec-2774-org,   afr, f, 19051215, kuaku, moolman, 8
rec-898-org,   afr, f, 19830521, mutiri, smitsdorff, 2
rec-2458-dup-0, afr, , , tizemt, zawara, 6
rec-417-org,   afr, , 19161103, chukwubui, russaar, 9
rec-797-dup-0, afr, f, 190610 5, omavi, thomalla, 6
rec-2877-org,   afr, m, 19541028, alikee, tholet, 1
rec-618-org,   afr, m, 19210110, dukuzumuremyi, volbrecht, 7
rec-579-org,   afr, m, 19591026, essian, stern, 8
rec-2450-org,   afr, m, 19371222, elewa, asika, 4
rec-1833-org,   afr, m, 19720512, elshamy, sikhosana, 9
rec-895-org,   afr, f, 19091202, nakato, hawkes, 4
rec-3121-org,   afr, , , tasekkurt, bako, 1
rec-3242-org,   afr, f, 19240729, nkosi, munkonge, 3
rec-1880-org,   afr, f, , degife, grunberger, 1
rec-2882-org,   afr, f, 19021223, ice, munyonga, 7
rec-2008-org,   afr, m, 19370929, ladawnn, shona, 7
rec-1660-org,   afr, , 19500302, tovo, souraphiel, 4
rec-1971-org,   afr, m, 19761028, ambidwile, rossouw, 4
rec-1692-org,   afr, f, 19921028, madhubuti, sikawe, 0
rec-2731-org,   afr, , 19520828, udeme, lorupe, 8
rec-1572-org,   afr, m, 19110903, berhanua, reader, 9
rec-652-dup-0, afr, f, 19790892, hotha, onyeawuna, 6
rec-430-org,   afr, m, 19940614, qelhatat, muwanga, 3
rec-3199-org,   afr, , 19750724, rasoherin, ngulube, 9
rec-2745-org,   afr, m, 19430416, mwapacha, luo, 7
rec-607-org,   afr, f, , wakiuru, lambert, 3
rec-1116-org,   afr, f, 19070903, marjani, waititu, 7
rec-2805-org,   afr, , 19841111, ladawna, obia, 5
rec-274-org,   afr, m, 19140709, kenwa, kaino, 6
rec-688-org,   afr, m, 19420319, kinjeketile, gans, 2
rec-595-org,   afr, f, 19931208, bishara, zondi, 9
rec-2865-org,   afr, , 19090115, unathi, , 5
rec-619-org,   afr, , 19820326, ulan, kimeli, 1
rec-3414-dup-0, afr, f, 19840226, imasighen, dubuisson, 1
rec-3478-org,   afr, , 19890727, hemmuc, luvoyo, 9
rec-2477-dup-0, afr, f, 19140201, muhashaham, gert ze, 4
rec-2412-org,   afr, f, 19400622, mandisa, jawadu, 1
rec-1728-org,   afr, f, 19121220, ntai, debroise, 0
rec-238-org,   afr, f, 19711209, kwemto, maduabuchi, 5
rec-2668-org,   afr, , 19750122, kwakou, denton, 3
rec-2663-org,   afr, f, 19540123, ndu, rathbun, 2
rec-264-org,   afr, f, 19420814, tekeshia, sani, 1
rec-974-dup-0, afr, f, 19680102, hai u, nyeko, 3
rec-1876-dup-0, afr, f, 19900728, mawuli, jyfret, 1
rec-1928-org,   afr, m, 19480526, isy, mungwa, 3
rec-534-org,   afr, f, 19051009, itembe, gompels, 2
rec-3309-org,   afr, m, 19100203, spiwe, sihumbwa, 0
rec-3466-org,   afr, , 19330623, mosemodi, kamanga, 2
rec-214-org,   afr, f, 19670721, olufunmilayo, akashambatwa, 6
rec-1661-org,   afr, , 19200903, udechukwu, agbo, 6
rec-278-dup-0, afr, f, 19940701, majuim, okri, 9
rec-928-dup-0, afr, f, 19991007, njra, oukri, 2
rec-2907-org,   afr, f, 19920623, mbali, seager, 5
rec-2555-org,   afr, , 19600217, mudada, malala, 0
rec-785-org,   afr, f, 19930727, afya, kaumba, 2
rec-104-dup-0, afr, f, 19091224, ugoxukwu, wedderburn, 9
rec-2481-org,   afr, m, 19100125, hamere, muhlenbeck, 8
rec-1648-dup-0, afr, m, 19201216, amalinze, zebefe, 8
rec-1186-org,   afr, f, 19220822, deelon, nawa, 0
rec-1074-org,   afr, , 19760311, kike, mauger, 4
rec-1526-org,   afr, f, 19540312, sayveon, cerff, 6
rec-3320-org,   afr, f, 19090408, mbui, kalyango, 1
rec-1609-org,   afr, , 19001016, kwagalana, norden, 2
rec-3370-org,   afr, f, , sahlu, kinyua, 5
rec-1073-org,   afr, f, 19570104, udokamma, donovan, 5
rec-1860-org,   afr, f, 19900519, amaechi, wybrow, 3
rec-961-org,   afr, , 19110127, seyoum, shakpoke, 0
rec-3124-dup-0, afr, m, 19441104, lumumba, kunkchuli, 8
rec-218-org,   afr, f, 19420429, uwolowu, kariuki, 5
rec-3105-org,   afr, m, 19411019, obinwoke, moya, 9
rec-1148-org,   afr, f, 19840523, dziko, jipcho, 4
rec-2600-org,   afr, f, 19661107, oginga, egbedi, 6
rec-3331-org,   afr, f, 19930526, terema, ngong, 2
rec-2983-org,   afr, f, 19090901, delaokande, nzimande, 0
rec-1221-org,   afr, f, 19491001, uwadiegwu, like, 4
rec-2905-org,   afr, f, 19360629, siyolo, mengiste, 3
rec-3308-org,   afr, f, 19491205, shami, winogrodsky, 2
rec-3225-org,   afr, f, , olabunmi, kalunga, 0
rec-403-org,   afr, f, , maluum, kuguru, 4
rec-2062-org,   afr, f, 19310802, bayete, benson, 4
rec-2490-dup-0, afr, f, 19220727, dayo, baldacxino, 5
rec-1187-org,   afr, , 19210426, serkadis, birdi, 1
rec-2540-dup-0, afr, , , huthu m, theunissen, 8
rec-1905-org,   afr, , 19380526, sharama, akahan, 5
rec-3394-dup-0, afr, f, 19350420, alarz, kuto, 1
rec-2031-org,   afr, m, 19800505, uba, leggat, 2
rec-1295-org,   afr, , 19191026, penha, wanjiku, 0
rec-2678-org,   afr, f, , yorko, tesfahun, 7
rec-2980-org,   afr, f, 19141218, bakari, oluwafemi, 0
rec-2199-org,   afr, f, , amayas, nawale, 9
rec-1280-org,   afr, m, , zelalem, azira, 3
rec-542-dup-0, afr, f, 19990716, woldeselassie, waderfall, 7
rec-2442-org,   afr, f, 19400618, egziabher, ebagua, 5
rec-744-org,   afr, f, 19890126, aspar, ondoro, 4
rec-3652-org,   afr, , 19491130, kitambi, radull, 4
rec-2651-dup-0, afr, m, , ingu, ikgopoleng, 8
rec-3682-org,   afr, f, 19790108, imasu, ibeto, 1
rec-1990-org,   afr, m, 19790416, jumaane, mwendaweli, 0
rec-3236-org,   afr, m, 19130702, fekadu, mosha, 5
rec-774-org,   afr, f, 19300906, khatiti, arita, 1
rec-3963-org,   afr, f, 19840702, ekela, , 2
rec-3160-org,   afr, f, 19791109, oluwaseun, chukwunyelu, 3
rec-976-org,   afr, m, 19941026, nourbese, ngugi, 6
rec-1026-org,   afr, m, 19860519, sentwaki, rathebe, 1
rec-3693-org,   afr, , 19700218, nwabundoz, gerritts, 9
rec-159-org,   afr, , 19940114, naja, obia, 9
rec-1872-org,   afr, f, 19680819, chege, nampito, 2
rec-2118-org,   afr, , 19731006, mayinuna, madeley, 5
rec-2518-org,   afr, f, 19401001, montsho, latti, 6
rec-777-org,   afr, f, 19530506, ngozi, daya, 9
rec-1496-org,   afr, f, 19301122, fumbe, semmens, 5
rec-3836-dup-0, afr, f, 19400530, ham di, rono, 2
rec-1798-org,   afr, f, 19800123, chikwendu, , 8
rec-3712-dup-0, afr, m, 19511227, beke le, kirop, 4
rec-3474-org,   afr, f, 19701125, namono, munyinda, 8
rec-865-dup-0, afr, f, 19710324, eyerujale, carrick, 2
rec-3973-org,   afr, f, 19590630, mtima, martyrs, 1
rec-3487-org,   afr, f, , mkamba, kitchen, 5
rec-222-org,   afr, f, 19941001, eluemuno, cheadle, 7
rec-856-org,   afr, f, 19941109, nini, shibemba, 7
rec-1524-org,   afr, , 19571228, ekenedilinna, sellers, 8
rec-2220-org,   afr, m, 19261011, abidemi, adonis, 8
rec-293-org,   afr, f, 19880716, yiliyen, chigamba, 3
rec-3619-org,   afr, f, 19210713, kosi, bekele, 6
rec-3347-org,   afr, , 19121204, thiongo, storer, 7
rec-1343-org,   afr, f, 19760702, ayobunmi, murran, 6
rec-1097-org,   afr, , 19541122, lamkwei, sichilongo, 2
rec-2163-dup-0, afr, , , dessalegne, odibah, 8
rec-1138-org,   afr, , 19800115, kantayeni, tagbajumi, 9
rec-2265-dup-0, afr, f, 196O0111, hosni, araptany, 7
rec-582-org,   afr, , 19531004, bahiti, hallis, 5
rec-3519-org,   afr, f, , muga, hastie, 1
rec-1068-dup-0, afr, , 19460317, tadmut, se le, 8
rec-3496-org,   afr, f, , awiti, mumo, 2
rec-2906-org,   afr, , 19170916, ofodile, kirya, 5
rec-521-org,   afr, f, 19760619, oluchukwu, ndulo, 1
rec-1562-org,   afr, m, 19371124, abiba, michieka, 6
rec-2872-org,   afr, f, 19550429, mawuli, torunarigha, 8
rec-1286-org,   afr, m, 19201006, fungai, fikadu, 2
rec-2188-org,   afr, f, 19931120, mayeso, bwacha, 5
rec-15-dup-0, afr, m, 19700123, nanna, graham, 5
rec-90-org,   afr, , 19630805, bisrat, nemine, 2
rec-3801-org,   afr, f, 19271005, zoan, cool, 0
rec-564-org,   afr, f, 19701125, desheka, sigundu, 1
rec-297-org,   afr, m, 19800714, ennesbek, lahner, 1
rec-6-org,   afr, m, 19460704, cinenye, fulani, 2
rec-2568-org,   afr, f, 19890424, mariamu, okach, 8
rec-2415-org,   afr, f, 19771203, tinzert, sikabwili, 0
rec-849-org,   afr, f, 19180703, teryl, soyinka, 9
rec-1451-org,   afr, f, 19980417, lanre, mungule, 6
rec-2843-dup-0, afr, f, , ityiaahmbi, anosike, 9
rec-444-dup-0, afr, f, 19341222, wintrick, wilkson, 0
rec-3139-org,   afr, f, 19470121, souroumigan, wyeth, 7
rec-1003-org,   afr, , 19850414, zintle, neumetzger, 8
rec-3863-org,   afr, , 19510912, juji, apudo, 8
rec-2953-org,   afr, m, 19310716, ikezue, sikuka, 8
rec-2266-dup-0, afr, f, 19710211, afidy, molaoa, 9
rec-555-org,   afr, f, 19710612, jashaun, jonkheid, 2
rec-931-org,   afr, f, 19640714, wakili, tyamzashe, 5
rec-3716-org,   afr, f, 19460311, nsia, aregai, 1
rec-2414-org,   afr, f, 19160110, psammetichus, ngei, 1
rec-1543-org,   afr, , 19610601, mkadam, dzekedzeke, 2
rec-500-org,   afr, f, 19161202, oluchi, ssentamu, 6
rec-2724-org,   afr, , , taonga, mwita, 8
rec-1357-org,   afr, f, 19860810, chiemezie, vos, 4
rec-589-org,   afr, , 19611205, nnenia, ramaphosa, 6
rec-1836-org,   afr, f, , msamaki, swann, 9
rec-3911-org,   afr, f, 19511213, dau, cham, 7
rec-1803-org,   afr, m, 19521118, ngo, aweke, 5
rec-1420-org,   afr, m, 19380916, olumiji, foster, 7
rec-3445-dup-0, afr, f, 19670110, utendi, kuluyba, 4
rec-2681-org,   afr, , 19550320, donu, katundu, 2
rec-768-org,   afr, f, 19920903, dibia, sarki, 3
rec-415-org,   afr, f, , tsige, meugens, 1
rec-2070-org,   afr, f, 19130921, taiwana, ikoku, 6
rec-499-org,   afr, f, , firhun, nash, 3
rec-3691-org,   afr, , 19450416, nenande, fuller, 7
rec-69-org,   afr, f, 19670202, hatari, hachendo, 6
rec-2468-org,   afr, f, 19190705, sabacus, richter, 7
rec-1446-org,   afr, f, 19070512, , naya, 8
rec-502-org,   afr, m, 19570810, ksea, weesberg, 0
rec-653-org,   afr, f, 19331224, lamia, owiyo, 4
rec-2891-org,   afr, f, 19291010, ogechukwukama, kimeli, 8
rec-1266-org,   afr, f, 19410902, emeka, kayihura, 4
rec-3189-org,   afr, f, 19930103, cheikh, shamakamba, 2
rec-2106-org,   afr, f, 19020325, masnsen, , 1
rec-3185-org,   afr, f, 19531023, , elumelu, 3
rec-3821-org,   afr, m, 19410524, takfarinas, , 6
rec-3669-org,   afr, m, 19691005, adamma, temmers, 2
rec-907-org,   afr, f, 19140703, pra, gibson, 4
rec-1358-org,   afr, f, 19360521, dinizulu, williams, 4
rec-3766-org,   afr, m, 19010816, tshekedi, llewellyn, 9
rec-489-org,   afr, , 19341222, shabataka, chemabwai, 0
rec-1784-org,   afr, f, 19020805, banabakhe, maimo, 9
rec-1966-org,   afr, f, 19731116, , depradines, 0
rec-1380-org,   afr, m, 19230826, twaponilo, england, 7
rec-3964-org,   afr, f, 19380911, oluwasegu, calis, 4
rec-3310-org,   afr, f, 19520625, eria, chibile, 3
rec-3147-org,   afr, f, 19120914, paka, metelerkamp, 5
rec-2758-org,   afr, m, 19050623, umija, ermen, 8
rec-2516-org,   afr, m, 19671007, judhar, , 7
rec-3134-org,   afr, f, 19481003, wambui, olukojo, 1
rec-1269-org,   afr, f, , dumisai, ozbilen, 3
rec-3705-org,   afr, , 19600128, siupa, myboto, 8
rec-1497-org,   afr, f, 19041018, naliaka, seshamani, 6
rec-3316-org,   afr, , 19310428, mathaathi, stellenboom, 3
rec-3059-dup-0, afr, f, , semuw emba, mbau, 4
rec-3087-dup-0, afr, , 19360104, hafidha, mowalm, 9
rec-2976-org,   afr, , 19310416, eutychia, rosslien, 5
rec-3038-org,   afr, , 19381021, delewis, lungu, 7
rec-2151-org,   afr, , , afiwa, florentino, 2
rec-3264-dup-0, afr, m, 19581 023, kubweza, onyefulu, 0
rec-472-org,   afr, f, 19420304, yordanos, macaulay, 9
rec-335-org,   afr, , 19850601, baakir, fairweather, 7
rec-3562-org,   afr, f, 19530308, ablan, addison, 1
rec-1544-org,   afr, f, 19020530, nwokike, isola, 4
rec-945-org,   afr, f, 19540911, tongo, onyango, 7
rec-348-org,   afr, m, 19301225, awushi, reddie, 6
rec-446-dup-0, afr, m, 19680505, dal sia, koegelenberg, 3
rec-978-dup-0, afr, f, 19290510, oddy, howroyd, 4
rec-1179-org,   afr, , 19441029, mtumwa, bataringaya, 3
rec-792-org,   afr, , 19411212, wangui, kapepwe, 9
rec-180-org,   afr, m, 19390726, chidubem, thema, 3
rec-3266-org,   afr, f, 19030613, shasmecka, makondo, 8
rec-1189-dup-0, afr, , 19480717, amalay, ovbiagele, 7
rec-1704-dup-0, afr, f, 19490131, ghebru, luv yo, 7
rec-1034-org,   afr, , 19350915, afalawas, radebe, 3
rec-432-org,   afr, f, 19370109, wassa, udojoh, 8
rec-36-org,   afr, f, 19180903, ebun, kuipers, 1
rec-2399-dup-0, afr, , 19720821, 'lgider, siebritz, 4
rec-48-org,   afr, f, 19550818, worku, klem, 3
rec-3543-org,   afr, , 19211014, madubuike, chinkuli, 3
rec-3460-org,   afr, m, 19050512, kadiri, roets, 7
rec-3509-dup-0, afr, m, 19680117, mur aguri, ariweriyai, 1
rec-2073-org,   afr, f, 19051009, japera, rossi, 1
rec-1421-org,   afr, m, 19520709, birtuka, essack, 9
rec-3262-org,   afr, f, 19131112, olufunke, friemann, 2
rec-1323-org,   afr, , 19470309, wamugunda, reed, 9
rec-3951-org,   afr, , 19860725, teklegiorgis, iworima, 3
rec-1160-dup-0, afr, f, 19371031, opi, aikman, 4
rec-1388-org,   afr, f, 19521008, awusi, schoultz, 7
rec-767-org,   afr, f, 19090209, matiu, ruto, 7
rec-2559-org,   afr, f, 19000806, rapuluchu, kyhne, 1
rec-430-dup-0, afr, m, 19940614, qelhacat, muwanga, 3
rec-1853-org,   afr, f, , nnenia, kabeta, 6
rec-437-org,   afr, , , tamirat, banda, 1
rec-3221-org,   afr, f, 19430524, dukuzumurenyi, dejongh, 8
rec-3503-dup-0, afr, , 19580727, kalititi, haloulembe, 7
rec-770-org,   afr, , 19961114, kanzi, diro, 7
rec-272-org,   afr, , 19630516, kenechi, wallace, 4
rec-2700-org,   afr, , 19000702, ega, chitila, 7
rec-109-dup-0, afr, , 19220206, nnemoch ie, sinyangwe, 3
rec-3903-org,   afr, m, 19890415, berkan, murgor, 5
rec-3474-dup-0, afr, f, 19701125, namon , munyinda, 8
rec-3721-org,   afr, f, 19810511, alheri, nkonde, 9
rec-1635-org,   afr, f, 19100214, fossa, botmang, 8
rec-3745-org,   afr, f, 19671123, kamangeni, sibanje, 4
rec-2607-dup-0, afr, f, 19810102, amondi, atuod, 2
rec-891-dup-0, afr, f, , fere musu, paviour, 2
rec-425-dup-0, afr, f, 19170225, aggur, kabwegyrre, 8
rec-3454-org,   afr, f, 19210714, sopuluchi, shipster, 8
rec-1954-org,   afr, , 19000927, funga, letele, 1
rec-3538-org,   afr, f, 19801025, jaleesa, zinn, 0
rec-434-dup-0, afr, f, 19740228, uregh, yiarnpoy, 1
rec-3151-org,   afr, f, 19651124, leroi, wanyama, 4
rec-1996-org,   afr, f, , chinecher, gikonyo, 8
rec-2763-org,   afr, f, 19700314, gavivi, madikizela, 9
rec-1431-org,   afr, f, 19510228, tichawoma, hamer, 3
rec-2780-org,   afr, f, 19740721, badawi, luttrell, 4
rec-2982-org,   afr, f, 19940518, zanahary, mdingane, 0
rec-638-org,   afr, f, , abina, atatalo, 7
rec-3204-dup-0, afr, f, 19400526, uianwa, tarfa, 5
rec-2897-org,   afr, f, 19520609, ntainyane, khogisa, 8
rec-3196-org,   afr, m, 19120407, koda, loock, 7
rec-3137-org,   afr, f, 19730528, shamir, ajilore, 2
rec-82-org,   afr, f, 19650203, dhakiya, dadoo, 7
rec-1284-org,   afr, f, 19291201, gebremariam, bezabeh, 8
rec-701-dup-0, afr, m, 19590308, hic ham, lumley, 2
rec-3706-org,   afr, f, 19160205, hilla, dayo, 1
rec-1099-dup-0, afr, , 19380822, hi lla, kemboi, 8
rec-3133-dup-0, afr, f, 19970426, ezelagso, kasirye, 6
rec-2451-org,   afr, f, 19621222, nyathi, mmono, 1
rec-890-org,   afr, f, 19700608, monnyak, bain, 6
rec-3729-org,   afr, , 19450815, kalif, edries, 7
rec-2224-org,   afr, f, 19960807, afework, dabany, 4
rec-1805-org,   afr, , 19790315, gbemisola, rose, 5
rec-169-org,   afr, , , unoka, , 2
rec-2186-org,   afr, m, 19780907, annan, stanley, 7
rec-1626-org,   afr, f, 19090625, dali, kasonde, 6
rec-3751-dup-0, afr, f, 19870624, arita, futter, 0
rec-1006-org,   afr, m, 19120916, abdeljilill, chinjila, 6
rec-1820-org,   afr, f, 19130117, doli, ngoche, 9
rec-540-dup-0, afr, , , , kamunt u, 7
rec-842-org,   afr, f, 19420721, elimu, ofere, 4
rec-2103-org,   afr, f, 19220923, daktari, papendorf, 1
rec-2156-org,   afr, f, 19800320, onyi, wybrow, 4
rec-2414-dup-0, afr, f, 19160110, psamme ichus, ngei, 1
rec-333-org,   afr, , 19290914, mekonen, nolan, 2
rec-990-org,   afr, m, 19190417, akwasi, katurole, 4
rec-651-org,   afr, , 19510414, hatshepsu, yassa, 5
rec-1411-org,   afr, f, 19590226, awotwi, shekari, 1
rec-2964-org,   afr, f, 19190131, duka, ndereba, 7
rec-1318-org,   afr, f, 19791026, barke, nzekwu, 7
rec-3332-org,   afr, f, 19890813, sigqibo, , 5
rec-3138-org,   afr, f, 19890411, shakonda, vine, 6
rec-2728-org,   afr, f, 19680111, ilisa, namaundu, 0
rec-1687-dup-0, afr, f, , akobundu, jijabala, 2
rec-1348-dup-0, afr, f, 19030327, shaccara, muzandu, 0
rec-619-dup-0, afr, , 19820526, ulan, kimeli, 1
rec-481-org,   afr, m, 19170311, iheanaco, lofthouse, 2
rec-570-org,   afr, f, 19590512, titbirt, moi, 0
rec-3619-dup-0, afr, f, 19210713, kosi, bekel, 6
rec-3319-dup-0, afr, f, 19970818, ha le, mukhwana, 2
rec-735-org,   afr, , , akono, bazira, 1
rec-837-dup-0, afr, f, 19911108, kazhay, nyiira, 3
rec-3137-dup-0, afr, f, 19730528, emiily, ajilore, 2
rec-164-org,   afr, , 19391025, nega, tat, 5
rec-1101-org,   afr, m, , hilali, chemlany, 4
rec-1977-org,   afr, , 19670522, njinga, cheboror, 7
rec-1695-dup-0, afr, f, 190609 8, mimum, resha, 6
rec-1854-dup-0, afr, f, 197903 22, akeyo, kayanja, 6
rec-234-org,   afr, , 19720816, bale, kenya, 6
rec-669-org,   afr, f, 19630315, milele, ngema, 9
rec-3333-org,   afr, , 19141124, maskini, dinka, 4
rec-3851-org,   afr, f, 19640505, hasnaa, habulenzi, 1
rec-3346-org,   afr, f, 19890125, oban, sizomu, 8
rec-1678-org,   afr, , 19801123, mapotlaki, asumnu, 3
rec-2683-org,   afr, m, 19080614, akuchi, vergottini, 1
rec-3756-org,   afr, , 19071104, nufaika, mwachofi, 5
rec-1332-dup-0, afr, m, 19201031, mukhwana, patiece, 8
rec-2066-dup-0, afr, , 1989 0326, kella, ashafa, 9
rec-1908-org,   afr, f, 19951027, zikoranachidimma, malungisa, 9
rec-3363-org,   afr, f, 19850205, murimi, rishworth, 3
rec-2735-dup-0, afr, , , kebibi, netteeberg, 4
rec-2023-org,   afr, , 19501207, moringe, kipkemoi, 5
rec-3875-org,   afr, f, 19390612, otutodilichukwu, ramsay, 8
rec-1569-org,   afr, f, 19951203, gebretsadik, siame, 5
rec-338-org,   afr, , 19850722, bahemuka, wawanya, 4
rec-2373-org,   afr, f, 19431027, barongo, rwigyema, 5
rec-3373-org,   afr, , 19450621, zwr, kamugasa, 3
rec-1590-dup-0, afr, m, 19540615, kodwo, olji a, 5
rec-2483-dup-0, afr, m, 19260427, necseko, todd, 9
rec-616-org,   afr, f, 19560927, ayikaifo, kabugo, 3
rec-66-org,   afr, f, 19580204, kirimu, riddle, 9
rec-3894-org,   afr, , , sika, agbebi, 2
rec-3411-org,   afr, f, 19540220, nyanjera, doma, 1
rec-3355-dup-0, afr, , 19780328, sibusiso, zhami, 1
rec-2728-dup-0, afr, f, 19680111, ilisa, namauntu, 0
rec-2515-org,   afr, f, 19170812, teryel, mwindilila, 8
rec-621-org,   afr, m, 19631030, adebola, wiesenaar, 2
rec-1899-dup-0, afr, , 19730527, jumoke, steel , 2
rec-1049-org,   afr, f, 19290331, daraja, chelimo, 7
rec-3991-dup-0, afr, f, 19200315, iheoma, danelon, 3
rec-2556-org,   afr, f, 19410606, kifimbo, meskei, 7
rec-462-org,   afr, m, 19110414, amlak, iyam, 5
rec-3862-org,   afr, m, 19310427, nomusa, , 4
rec-420-org,   afr, f, 19030908, murua, nwachi, 9
rec-3071-org,   afr, m, 19841121, adanne, sexwole, 1
rec-1588-org,   afr, f, 19160706, mideskso, umanankwe, 9
rec-3662-dup-0, afr, f, 19671017, agbecko, schiefner, 1
rec-937-org,   afr, f, 19801004, dzidodo, nokwe, 2
rec-1353-org,   afr, m, 19550603, fanja, coons, 4
rec-1223-dup-0, afr, , 19330824, wepsi, simuleya, 8
rec-3724-org,   afr, f, 19541213, miniya, mwanambulo, 0
rec-3824-org,   afr, m, 19040619, mshinda, baldacchino, 0
rec-2719-org,   afr, f, 19710310, ndidi, omotosho, 0
rec-1574-org,   afr, f, 19571028, seyni, naya, 4
rec-3903-dup-0, afr, m, 1989041 5, berkan, murgor, 5
rec-3913-org,   afr, f, , eberegbul, kechere, 5
rec-2080-org,   afr, f, 19510509, ndu, chinangwa, 4
rec-3353-org,   afr, m, 19030510, kabyle, wittebol, 7
rec-1602-dup-0, afr, f, 19320698, jifunza, sibande, 7
rec-845-org,   afr, , 19470813, elisvaldo, ngondo, 2
rec-2699-org,   afr, , 19020718, billen, gillespie, 1
rec-3536-org,   afr, f, 19271025, foday, trafford, 3
rec-3337-dup-0, afr, f, 19670117, 0sahar, calil, 1
rec-1590-org,   afr, m, 19540615, kodwo, oljira, 5
rec-3628-org,   afr, f, 19030211, inah, odhiambo, 5
rec-1293-org,   afr, m, 19360419, beluonwu, makatiani, 6
rec-598-org,   afr, , 19621028, djote, rathbone, 6
rec-3455-dup-0, afr, m, 19500130, twebesta, grassm ann, 7
rec-350-org,   afr, f, 19700221, takiyah, volker, 4
rec-1684-org,   afr, f, 19580814, ushenda, kritzinger, 0
rec-3267-org,   afr, m, 19750418, dube, ilori, 6
rec-671-org,   afr, f, 19851014, kesean, coons, 6
rec-3080-org,   afr, , 19571124, teona, asgedom, 7
rec-541-dup-0, afr, , 19430819, zindsiswa, gwako, 2
rec-3516-dup-0, afr, f, 19780726, nicquisha, abel , 3
rec-70-org,   afr, f, , kalem, chiboola, 6
rec-398-dup-0, afr, f, 19031205, oluwafunmilayo, zhver, 4
rec-3835-dup-0, afr, , 19400730, eyerusal, sweetman, 5
rec-3317-org,   afr, f, 19160217, nafaika, mwandu, 1
rec-3599-org,   afr, f, 19481222, esseboe, kasanka, 2
rec-77-org,   afr, , 19401018, ensun, ikedieze, 3
rec-710-dup-0, afr, f, 19101211, akinyi, ritkeway, 3
rec-123-org,   afr, , 19570130, tilelli, davey, 4
rec-2429-org,   afr, f, 19800307, sanaa, goshu, 6
rec-2488-org,   afr, f, 19800612, hamelmal, farinha, 6
rec-563-org,   afr, m, 19850708, sopuluchi, lodewyks, 2
rec-1945-org,   afr, f, 19390710, ulan, hussein, 1
rec-628-org,   afr, m, 19521021, , mckenzie, 7
rec-2864-dup-0, afr, f, 19670109, onyewuchi, akakandeslwa, 1
rec-2760-org,   afr, f, 19120514, munanire, anka, 0
rec-3620-org,   afr, f, 19770723, sijaona, chiyala, 5
rec-1432-org,   afr, , 19141112, kambui, owoh, 9
rec-2778-org,   afr, m, , keb, councillor, 4
rec-3337-org,   afr, f, 19670117, osahar, calil, 1
